,year,month,year_month,avg_wind_speed,wind_shear,wind_turbine_speeds,power_curve,f_v
308,2010,8,2010-August,1.3583,1.4814,1.0,0,0.5004343425619948
309,2010,8,2010-August,1.3583,1.4814,1.5,0,0.4799027641968121
310,2010,8,2010-August,1.3583,1.4814,2.0,0,0.34205254758111636
311,2010,8,2010-August,1.3583,1.4814,2.5,0,0.19111273969168197
312,2010,8,2010-August,1.3583,1.4814,3.0,0,0.08571239590706077
313,2010,8,2010-August,1.3583,1.4814,3.5,0,0.031249935837475526
314,2010,8,2010-August,1.3583,1.4814,4.0,0,0.009332236514328395
315,2010,8,2010-August,1.3583,1.4814,4.5,0,0.002293870382555415
316,2010,8,2010-August,1.3583,1.4814,5.0,5,0.00046563212312208187
317,2010,8,2010-August,1.3583,1.4814,5.5,8,7.824167566998723e-05
318,2010,8,2010-August,1.3583,1.4814,6.0,13,1.0902226048014367e-05
319,2010,8,2010-August,1.3583,1.4814,6.5,19,1.2613967916641355e-06
320,2010,8,2010-August,1.3583,1.4814,7.0,26,1.2131005324793276e-07
321,2010,8,2010-August,1.3583,1.4814,7.5,32,9.705241784605467e-09
322,2010,8,2010-August,1.3583,1.4814,8.0,39,6.463494449810916e-10
323,2010,8,2010-August,1.3583,1.4814,8.5,46,3.5852097669580675e-11
324,2010,8,2010-August,1.3583,1.4814,9.0,53,1.6570757476862959e-12
325,2010,8,2010-August,1.3583,1.4814,9.5,59,6.384304878572028e-14
326,2010,8,2010-August,1.3583,1.4814,10.0,65,2.0510022128731292e-15
327,2010,8,2010-August,1.3583,1.4814,10.5,71,5.495630164056861e-17
328,2010,8,2010-August,1.3583,1.4814,11.0,76,1.2284823180858194e-18
329,2010,8,2010-August,1.3583,1.4814,11.5,80,2.2914376523444758e-20
330,2010,8,2010-August,1.3583,1.4814,12.0,84,3.5670679738104315e-22
331,2010,8,2010-August,1.3583,1.4814,12.5,88,4.634960544216432e-24
332,2010,8,2010-August,1.3583,1.4814,13.0,92,5.0277216370965243e-26
333,2010,8,2010-August,1.3583,1.4814,13.5,95,4.553438124625695e-28
334,2010,8,2010-August,1.3583,1.4814,14.0,97,3.44347916701195e-30
335,2010,8,2010-August,1.3583,1.4814,14.5,100,2.1746388091786117e-32
336,2010,8,2010-August,1.3583,1.4814,15.0,102,1.1469541408498495e-34
337,2010,8,2010-August,1.3583,1.4814,15.5,104,5.052520799074519e-37
338,2010,8,2010-August,1.3583,1.4814,16.0,105,1.859105203188796e-39
339,2010,8,2010-August,1.3583,1.4814,16.5,107,5.7142791767760785e-42
340,2010,8,2010-August,1.3583,1.4814,17.0,108,1.4672560631187128e-44
341,2010,8,2010-August,1.3583,1.4814,17.5,109,3.1474618587480656e-47
342,2010,8,2010-August,1.3583,1.4814,18.0,109,5.640873011801298e-50
343,2010,8,2010-August,1.3583,1.4814,18.5,109,8.446618736113817e-53
344,2010,8,2010-August,1.3583,1.4814,19.0,109,1.0567884639679384e-55
345,2010,8,2010-August,1.3583,1.4814,19.5,109,1.1047864237523807e-58
346,2010,8,2010-August,1.3583,1.4814,20.0,109,9.650924591332726e-62
347,2010,8,2010-August,1.3583,1.4814,20.5,109,7.04488570287611e-65
348,2010,8,2010-August,1.3583,1.4814,21.0,108,4.297407165457584e-68
349,2010,8,2010-August,1.3583,1.4814,21.5,108,2.190678984309729e-71
350,2010,8,2010-August,1.3583,1.4814,22.0,107,9.332585786472293e-75
351,2010,8,2010-August,1.3583,1.4814,22.5,106,3.3226669413118504e-78
352,2010,8,2010-August,1.3583,1.4814,23.0,105,9.886511265172251e-82
353,2010,8,2010-August,1.3583,1.4814,23.5,104,2.4585553133061582e-85
354,2010,8,2010-August,1.3583,1.4814,24.0,103,5.109827150305514e-89
355,2010,8,2010-August,1.3583,1.4814,24.5,102,8.876256697174317e-93
356,2010,8,2010-August,1.3583,1.4814,25.0,102,1.2887198959606608e-96
357,2010,9,2010-September,1.1752,1.2817,0,0,0.0
358,2010,9,2010-September,1.1752,1.2817,0.5,0,0.4242367232856205
359,2010,9,2010-September,1.1752,1.2817,1.0,0,0.5928047793204976
360,2010,9,2010-September,1.1752,1.2817,1.5,0,0.4891687337123878
361,2010,9,2010-September,1.1752,1.2817,2.0,0,0.28251106082721367
362,2010,9,2010-September,1.1752,1.2817,2.5,0,0.12043862587069161
363,2010,9,2010-September,1.1752,1.2817,3.0,0,0.0388105372602933
364,2010,9,2010-September,1.1752,1.2817,3.5,0,0.009573733968615597
365,2010,9,2010-September,1.1752,1.2817,4.0,0,0.0018215475269857562
366,2010,9,2010-September,1.1752,1.2817,4.5,0,0.00026862258769356004
367,2010,9,2010-September,1.1752,1.2817,5.0,5,3.080575178607582e-05
368,2010,9,2010-September,1.1752,1.2817,5.5,8,2.753839238684637e-06
369,2010,9,2010-September,1.1752,1.2817,6.0,13,1.922310443864647e-07
370,2010,9,2010-September,1.1752,1.2817,6.5,19,1.0492145546975442e-08
371,2010,9,2010-September,1.1752,1.2817,7.0,26,4.482393282558683e-10
372,2010,9,2010-September,1.1752,1.2817,7.5,32,1.5000869907436617e-11
373,2010,9,2010-September,1.1752,1.2817,8.0,39,3.935235478933774e-13
374,2010,9,2010-September,1.1752,1.2817,8.5,46,8.096690052348568e-15
375,2010,9,2010-September,1.1752,1.2817,9.0,53,1.3071374058277869e-16
376,2010,9,2010-September,1.1752,1.2817,9.5,59,1.6564364452652108e-18
377,2010,9,2010-September,1.1752,1.2817,10.0,65,1.6481848003216998e-20
378,2010,9,2010-September,1.1752,1.2817,10.5,71,1.2880485421907765e-22
379,2010,9,2010-September,1.1752,1.2817,11.0,76,7.9077865310316485e-25
380,2010,9,2010-September,1.1752,1.2817,11.5,80,3.8147115729195396e-27
381,2010,9,2010-September,1.1752,1.2817,12.0,84,1.4462022109963184e-29
382,2010,9,2010-September,1.1752,1.2817,12.5,88,4.3094712792271e-32
383,2010,9,2010-September,1.1752,1.2817,13.0,92,1.009498845261303e-34
384,2010,9,2010-September,1.1752,1.2817,13.5,95,1.859203949168612e-37
385,2010,9,2010-September,1.1752,1.2817,14.0,97,2.6923677814810317e-40
386,2010,9,2010-September,1.1752,1.2817,14.5,100,3.0659829112599536e-43
387,2010,9,2010-September,1.1752,1.2817,15.0,102,2.7458111180856013e-46
388,2010,9,2010-September,1.1752,1.2817,15.5,104,1.9340649955550604e-49
389,2010,9,2010-September,1.1752,1.2817,16.0,105,1.0715232766967093e-52
390,2010,9,2010-September,1.1752,1.2817,16.5,107,4.669712310984048e-56
391,2010,9,2010-September,1.1752,1.2817,17.0,108,1.600891693327932e-59
392,2010,9,2010-September,1.1752,1.2817,17.5,109,4.317578285390146e-63
393,2010,9,2010-September,1.1752,1.2817,18.0,109,9.161068143688957e-67
394,2010,9,2010-September,1.1752,1.2817,18.5,109,1.529322461796381e-70
395,2010,9,2010-September,1.1752,1.2817,19.0,109,2.008708716361734e-74
396,2010,9,2010-September,1.1752,1.2817,19.5,109,2.0759471493703602e-78
397,2010,9,2010-September,1.1752,1.2817,20.0,109,1.6881548833296195e-82
398,2010,9,2010-September,1.1752,1.2817,20.5,109,1.0802370310575774e-86
399,2010,9,2010-September,1.1752,1.2817,21.0,108,5.439383693089346e-91
400,2010,9,2010-September,1.1752,1.2817,21.5,108,2.1553428063781922e-95
401,2010,9,2010-September,1.1752,1.2817,22.0,107,6.720945340990509e-100
402,2010,9,2010-September,1.1752,1.2817,22.5,106,1.6493099648898093e-104
403,2010,9,2010-September,1.1752,1.2817,23.0,105,3.1852386510352676e-109
404,2010,9,2010-September,1.1752,1.2817,23.5,104,4.841262968958633e-114
405,2010,9,2010-September,1.1752,1.2817,24.0,103,5.791099368301035e-119
406,2010,9,2010-September,1.1752,1.2817,24.5,102,5.45201595035237e-124
407,2010,9,2010-September,1.1752,1.2817,25.0,102,4.039750972136396e-129
408,2010,10,2010-October,1.0098,1.1013,0,0,0.0
409,2010,10,2010-October,1.0098,1.1013,0.5,0,0.5507707877899651
410,2010,10,2010-October,1.0098,1.1013,1.0,0,0.6777628774450224
411,2010,10,2010-October,1.0098,1.1013,1.5,0,0.4525124277185086
412,2010,10,2010-October,1.0098,1.1013,2.0,0,0.19427428151924764
413,2010,10,2010-October,1.0098,1.1013,2.5,0,0.056566066265361814
414,2010,10,2010-October,1.0098,1.1013,3.0,0,0.011438062547691598
415,2010,10,2010-October,1.0098,1.1013,3.5,0,0.0016266686226432594
416,2010,10,2010-October,1.0098,1.1013,4.0,0,0.00016393642454733644
417,2010,10,2010-October,1.0098,1.1013,4.5,0,1.1765137127288186e-05
418,2010,10,2010-October,1.0098,1.1013,5.0,5,6.032649394215503e-07
419,2010,10,2010-October,1.0098,1.1013,5.5,8,2.2153327213364686e-08
420,2010,10,2010-October,1.0098,1.1013,6.0,13,5.836470626604446e-10
421,2010,10,2010-October,1.0098,1.1013,6.5,19,1.1046374965850208e-11
422,2010,10,2010-October,1.0098,1.1013,7.0,26,1.5034757403948574e-13
423,2010,10,2010-October,1.0098,1.1013,7.5,32,1.472774303878209e-15
424,2010,10,2010-October,1.0098,1.1013,8.0,39,1.0390251537239361e-17
425,2010,10,2010-October,1.0098,1.1013,8.5,46,5.28202837066325e-20
426,2010,10,2010-October,1.0098,1.1013,9.0,53,1.9357739101069078e-22
427,2010,10,2010-October,1.0098,1.1013,9.5,59,5.116236794815982e-25
428,2010,10,2010-October,1.0098,1.1013,10.0,65,9.75498328832761e-28
429,2010,10,2010-October,1.0098,1.1013,10.5,71,1.3421464800602327e-30
430,2010,10,2010-October,1.0098,1.1013,11.0,76,1.3328214711938723e-33
431,2010,10,2010-October,1.0098,1.1013,11.5,80,9.554993652178501e-37
432,2010,10,2010-October,1.0098,1.1013,12.0,84,4.945972137300079e-40
433,2010,10,2010-October,1.0098,1.1013,12.5,88,1.8488551144343626e-43
434,2010,10,2010-October,1.0098,1.1013,13.0,92,4.991639980290164e-47
435,2010,10,2010-October,1.0098,1.1013,13.5,95,9.734761068180094e-51
436,2010,10,2010-October,1.0098,1.1013,14.0,97,1.3714998969081017e-54
437,2010,10,2010-October,1.0098,1.1013,14.5,100,1.396035785677423e-58
438,2010,10,2010-October,1.0098,1.1013,15.0,102,1.0267511612340062e-62
439,2010,10,2010-October,1.0098,1.1013,15.5,104,5.456769716460852e-67
440,2010,10,2010-October,1.0098,1.1013,16.0,105,2.0957452232313034e-71
441,2010,10,2010-October,1.0098,1.1013,16.5,107,5.817034108639379e-76
442,2010,10,2010-October,1.0098,1.1013,17.0,108,1.1669448748611822e-80
443,2010,10,2010-October,1.0098,1.1013,17.5,109,1.6920290357077977e-85
444,2010,10,2010-October,1.0098,1.1013,18.0,109,1.7733530269818167e-90
445,2010,10,2010-October,1.0098,1.1013,18.5,109,1.3434822913796877e-95
446,2010,10,2010-October,1.0098,1.1013,19.0,109,7.357595891262126e-101
447,2010,10,2010-October,1.0098,1.1013,19.5,109,2.912887038855393e-106
448,2010,10,2010-October,1.0098,1.1013,20.0,109,8.337009930634888e-112
449,2010,10,2010-October,1.0098,1.1013,20.5,109,1.725083277496319e-117
450,2010,10,2010-October,1.0098,1.1013,21.0,108,2.580690776571109e-123
451,2010,10,2010-October,1.0098,1.1013,21.5,108,2.7912593778762212e-129
452,2010,10,2010-October,1.0098,1.1013,22.0,107,2.182800608218337e-135
453,2010,10,2010-October,1.0098,1.1013,22.5,106,1.2342073917121291e-141
454,2010,10,2010-October,1.0098,1.1013,23.0,105,5.045826233302822e-148
455,2010,10,2010-October,1.0098,1.1013,23.5,104,1.4916115431314762e-154
456,2010,10,2010-October,1.0098,1.1013,24.0,103,3.1883583237203827e-161
457,2010,10,2010-October,1.0098,1.1013,24.5,102,4.928043862106838e-168
458,2010,10,2010-October,1.0098,1.1013,25.0,102,5.507895309567166e-175
459,2010,11,2010-November,0.9376,1.0226,0,0,0.0
460,2010,11,2010-November,0.9376,1.0226,0.5,0,0.6224899035117062
461,2010,11,2010-November,0.9376,1.0226,1.0,0,0.7088010121053208
462,2010,11,2010-November,0.9376,1.0226,1.5,0,0.4158010905252643
463,2010,11,2010-November,0.9376,1.0226,2.0,0,0.14893693458718385
464,2010,11,2010-November,0.9376,1.0226,2.5,0,0.034355675235531714
465,2010,11,2010-November,0.9376,1.0226,3.0,0,0.005226053048612667
466,2010,11,2010-November,0.9376,1.0226,3.5,0,0.0005309121898758586
467,2010,11,2010-November,0.9376,1.0226,4.0,0,3.6293157366432087e-05
468,2010,11,2010-November,0.9376,1.0226,4.5,0,1.6776269590037262e-06
469,2010,11,2010-November,0.9376,1.0226,5.0,5,5.261129885644774e-08
470,2010,11,2010-November,0.9376,1.0226,5.5,8,1.1220335936311254e-09
471,2010,11,2010-November,0.9376,1.0226,6.0,13,1.630183849349935e-11
472,2010,11,2010-November,0.9376,1.0226,6.5,19,1.615655904843044e-13
473,2010,11,2010-November,0.9376,1.0226,7.0,26,1.0934319246518358e-15
474,2010,11,2010-November,0.9376,1.0226,7.5,32,5.057328702545571e-18
475,2010,11,2010-November,0.9376,1.0226,8.0,39,1.5996468979957993e-20
476,2010,11,2010-November,0.9376,1.0226,8.5,46,3.4620656914643133e-23
477,2010,11,2010-November,0.9376,1.0226,9.0,53,5.1291941658921894e-26
478,2010,11,2010-November,0.9376,1.0226,9.5,59,5.203894717251564e-29
479,2010,11,2010-November,0.9376,1.0226,10.0,65,3.616689095162369e-32
480,2010,11,2010-November,0.9376,1.0226,10.5,71,1.7223236717630774e-35
481,2010,11,2010-November,0.9376,1.0226,11.0,76,5.6213479221183727e-39
482,2010,11,2010-November,0.9376,1.0226,11.5,80,1.257696767518438e-42
483,2010,11,2010-November,0.9376,1.0226,12.0,84,1.9292907780320543e-46
484,2010,11,2010-November,0.9376,1.0226,12.5,88,2.0294240732383004e-50
485,2010,11,2010-November,0.9376,1.0226,13.0,92,1.464065523426078e-54
486,2010,11,2010-November,0.9376,1.0226,13.5,95,7.244581643007969e-59
487,2010,11,2010-November,0.9376,1.0226,14.0,97,2.4591101013662063e-63
488,2010,11,2010-November,0.9376,1.0226,14.5,100,5.7265934240918065e-68
489,2010,11,2010-November,0.9376,1.0226,15.0,102,9.149682653806444e-73
490,2010,11,2010-November,0.9376,1.0226,15.5,104,1.0030923287145534e-77
491,2010,11,2010-November,0.9376,1.0226,16.0,105,7.546257954048544e-83
492,2010,11,2010-November,0.9376,1.0226,16.5,107,3.8958845232709833e-88
493,2010,11,2010-November,0.9376,1.0226,17.0,108,1.3803510011562154e-93
494,2010,11,2010-November,0.9376,1.0226,17.5,109,3.3566430332833592e-99
495,2010,11,2010-November,0.9376,1.0226,18.0,109,5.602400151195498e-105
496,2010,11,2010-November,0.9376,1.0226,18.5,109,6.4182388249586136e-111
497,2010,11,2010-November,0.9376,1.0226,19.0,109,5.04717409317607e-117
498,2010,11,2010-November,0.9376,1.0226,19.5,109,2.7245065060461775e-123
499,2010,11,2010-November,0.9376,1.0226,20.0,109,1.0096010689522252e-129
500,2010,11,2010-November,0.9376,1.0226,20.5,109,2.5683147715260905e-136
501,2010,11,2010-November,0.9376,1.0226,21.0,108,4.485349407719179e-143
502,2010,11,2010-November,0.9376,1.0226,21.5,108,5.37781745689528e-150
503,2010,11,2010-November,0.9376,1.0226,22.0,107,4.426789825580793e-157
504,2010,11,2010-November,0.9376,1.0226,22.5,106,2.501816084937524e-164
505,2010,11,2010-November,0.9376,1.0226,23.0,105,9.707677780679438e-172
506,2010,11,2010-November,0.9376,1.0226,23.5,104,2.586294925721687e-179
507,2010,11,2010-November,0.9376,1.0226,24.0,103,4.730990874303213e-187
508,2010,11,2010-November,0.9376,1.0226,24.5,102,5.942177909960761e-195
509,2010,11,2010-November,0.9376,1.0226,25.0,102,5.124674510586344e-203
510,2010,12,2010-December,0.9426,1.0280,0,0,0.0
511,2010,12,2010-December,0.9426,1.0280,0.5,0,0.6171803892332807
512,2010,12,2010-December,0.9426,1.0280,1.0,0,0.7069155119098184
513,2010,12,2010-December,0.9426,1.0280,1.5,0,0.4187946261998303
514,2010,12,2010-December,0.9426,1.0280,2.0,0,0.15208945325026743
515,2010,12,2010-December,0.9426,1.0280,2.5,0,0.035709626291564975
516,2010,12,2010-December,0.9426,1.0280,3.0,0,0.005550852366860322
517,2010,12,2010-December,0.9426,1.0280,3.5,0,0.0005785175306863918
518,2010,12,2010-December,0.9426,1.0280,4.0,0,4.073197420893572e-05
519,2010,12,2010-December,0.9426,1.0280,4.5,0,1.946847365397592e-06
520,2010,12,2010-December,0.9426,1.0280,5.0,5,6.337970996494e-08
521,2010,12,2010-December,0.9426,1.0280,5.5,8,1.4087071459622778e-09
522,2010,12,2010-December,0.9426,1.0280,6.0,13,2.1414305568647403e-11
523,2010,12,2010-December,0.9426,1.0280,6.5,19,2.229347403014482e-13
524,2010,12,2010-December,0.9426,1.0280,7.0,26,1.5910763293742251e-15
525,2010,12,2010-December,0.9426,1.0280,7.5,32,7.79111744030093e-18
526,2010,12,2010-December,0.9426,1.0280,8.0,39,2.6193342332455487e-20
527,2010,12,2010-December,0.9426,1.0280,8.5,46,6.049217977758682e-23
528,2010,12,2010-December,0.9426,1.0280,9.0,53,9.601058729993024e-26
529,2010,12,2010-December,0.9426,1.0280,9.5,59,1.0476433544153642e-28
530,2010,12,2010-December,0.9426,1.0280,10.0,65,7.861764482413197e-32
531,2010,12,2010-December,0.9426,1.0280,10.5,71,4.058414795200135e-35
532,2010,12,2010-December,0.9426,1.0280,11.0,76,1.4415305631400806e-38
533,2010,12,2010-December,0.9426,1.0280,11.5,80,3.5237896676870754e-42
534,2010,12,2010-December,0.9426,1.0280,12.0,84,5.929134241924351e-46
535,2010,12,2010-December,0.9426,1.0280,12.5,88,6.868072675458642e-50
536,2010,12,2010-December,0.9426,1.0280,13.0,92,5.477721967619254e-54
537,2010,12,2010-December,0.9426,1.0280,13.5,95,3.008424361121683e-58
538,2010,12,2010-December,0.9426,1.0280,14.0,97,1.1378866218332547e-62
539,2010,12,2010-December,0.9426,1.0280,14.5,100,2.9642956546384262e-67
540,2010,12,2010-December,0.9426,1.0280,15.0,102,5.319174837391851e-72
541,2010,12,2010-December,0.9426,1.0280,15.5,104,6.5750813094914284e-77
542,2010,12,2010-December,0.9426,1.0280,16.0,105,5.599158574912547e-82
543,2010,12,2010-December,0.9426,1.0280,16.5,107,3.2850124208048044e-87
544,2010,12,2010-December,0.9426,1.0280,17.0,108,1.3279117448493446e-92
545,2010,12,2010-December,0.9426,1.0280,17.5,109,3.698643645628649e-98
546,2010,12,2010-December,0.9426,1.0280,18.0,109,7.098687032521202e-104
547,2010,12,2010-December,0.9426,1.0280,18.5,109,9.388479608577645e-110
548,2010,12,2010-December,0.9426,1.0280,19.0,109,8.556813894469263e-116
549,2010,12,2010-December,0.9426,1.0280,19.5,109,5.374585490181273e-122
550,2010,12,2010-December,0.9426,1.0280,20.0,109,2.3265327480917783e-128
551,2010,12,2010-December,0.9426,1.0280,20.5,109,6.940947790721143e-135
552,2010,12,2010-December,0.9426,1.0280,21.0,108,1.427206731979544e-141
553,2010,12,2010-December,0.9426,1.0280,21.5,108,2.0226729049607622e-148
554,2010,12,2010-December,0.9426,1.0280,22.0,107,1.975815625879148e-155
555,2010,12,2010-December,0.9426,1.0280,22.5,106,1.3303310356301582e-162
556,2010,12,2010-December,0.9426,1.0280,23.0,105,6.174125353026677e-170
557,2010,12,2010-December,0.9426,1.0280,23.5,104,1.975162368592295e-177
558,2010,12,2010-December,0.9426,1.0280,24.0,103,4.355624658092749e-185
559,2010,12,2010-December,0.9426,1.0280,24.5,102,6.62104421332356e-193
560,2010,12,2010-December,0.9426,1.0280,25.0,102,6.938067835432623e-201
561,2011,1,2011-January,0.0000,0.0000,0,0,0.0
562,2011,1,2011-January,0.0000,0.0000,0.5,0,0.0
563,2011,1,2011-January,0.0000,0.0000,1.0,0,0.0
564,2011,1,2011-January,0.0000,0.0000,1.5,0,0.0
565,2011,1,2011-January,0.0000,0.0000,2.0,0,0.0
566,2011,1,2011-January,0.0000,0.0000,2.5,0,0.0
567,2011,1,2011-January,0.0000,0.0000,3.0,0,0.0
568,2011,1,2011-January,0.0000,0.0000,3.5,0,0.0
569,2011,1,2011-January,0.0000,0.0000,4.0,0,0.0
570,2011,1,2011-January,0.0000,0.0000,4.5,0,0.0
571,2011,1,2011-January,0.0000,0.0000,5.0,5,0.0
572,2011,1,2011-January,0.0000,0.0000,5.5,8,0.0
573,2011,1,2011-January,0.0000,0.0000,6.0,13,0.0
574,2011,1,2011-January,0.0000,0.0000,6.5,19,0.0
575,2011,1,2011-January,0.0000,0.0000,7.0,26,0.0
576,2011,1,2011-January,0.0000,0.0000,7.5,32,0.0
577,2011,1,2011-January,0.0000,0.0000,8.0,39,0.0
578,2011,1,2011-January,0.0000,0.0000,8.5,46,0.0
579,2011,1,2011-January,0.0000,0.0000,9.0,53,0.0
580,2011,1,2011-January,0.0000,0.0000,9.5,59,0.0
581,2011,1,2011-January,0.0000,0.0000,10.0,65,0.0
582,2011,1,2011-January,0.0000,0.0000,10.5,71,0.0
583,2011,1,2011-January,0.0000,0.0000,11.0,76,0.0
584,2011,1,2011-January,0.0000,0.0000,11.5,80,0.0
585,2011,1,2011-January,0.0000,0.0000,12.0,84,0.0
586,2011,1,2011-January,0.0000,0.0000,12.5,88,0.0
587,2011,1,2011-January,0.0000,0.0000,13.0,92,0.0
588,2011,1,2011-January,0.0000,0.0000,13.5,95,0.0
589,2011,1,2011-January,0.0000,0.0000,14.0,97,0.0
590,2011,1,2011-January,0.0000,0.0000,14.5,100,0.0
591,2011,1,2011-January,0.0000,0.0000,15.0,102,0.0
592,2011,1,2011-January,0.0000,0.0000,15.5,104,0.0
593,2011,1,2011-January,0.0000,0.0000,16.0,105,0.0
594,2011,1,2011-January,0.0000,0.0000,16.5,107,0.0
595,2011,1,2011-January,0.0000,0.0000,17.0,108,0.0
596,2011,1,2011-January,0.0000,0.0000,17.5,109,0.0
597,2011,1,2011-January,0.0000,0.0000,18.0,109,0.0
598,2011,1,2011-January,0.0000,0.0000,18.5,109,0.0
599,2011,1,2011-January,0.0000,0.0000,19.0,109,0.0
600,2011,1,2011-January,0.0000,0.0000,19.5,109,0.0
601,2011,1,2011-January,0.0000,0.0000,20.0,109,0.0
602,2011,1,2011-January,0.0000,0.0000,20.5,109,0.0
603,2011,1,2011-January,0.0000,0.0000,21.0,108,0.0
604,2011,1,2011-January,0.0000,0.0000,21.5,108,0.0
605,2011,1,2011-January,0.0000,0.0000,22.0,107,0.0
606,2011,1,2011-January,0.0000,0.0000,22.5,106,0.0
607,2011,1,2011-January,0.0000,0.0000,23.0,105,0.0
608,2011,1,2011-January,0.0000,0.0000,23.5,104,0.0
609,2011,1,2011-January,0.0000,0.0000,24.0,103,0.0
610,2011,1,2011-January,0.0000,0.0000,24.5,102,0.0
611,2011,1,2011-January,0.0000,0.0000,25.0,102,0.0
